GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1400000US36047015900,36047015900,"Census Tract 159, Kings County, New York",2580,186,163248,20038,89.6,3.9,160898,20903,44.3,5.9,18415,6080,18.3,4.7,18986,3301,0.0,1.2,-,**,0.7,1.1,9122,12,11.7,4.3,52432,17148,1217,193,224937,31256,5.1,3.6,N,N,17.6,8.2,N,N,60.1,10.1,N,N,4.4,4.1,N,N,8.8,5.8,N,N,3.9,4.7,N,N,5470,720,77181,8561,77.4,9.1,82825,9254,10.6,8.1,60277,30588,4.9,4.8,30523,10247,3.1,1.8,111142,66532,0.0,0.6,-,**,0.8,1.0,N,N,3.2,2.1,45364,51800,3.8,3.3,78551,33669,75.8,8.9,82447,9340,23.4,(X),(X),(X),23.3,(X),(X),(X),16.0,(X),(X),(X)
1400000US36047016000,36047016000,"Census Tract 160, Kings County, New York",1863,98,77514,10593,81.7,5.6,84934,12199,18.0,5.5,4415,2294,22.5,5.6,15914,2039,3.2,2.0,9417,4517,4.1,2.9,3222,2339,11.9,4.5,16994,6797,997,145,97138,19043,10.9,5.6,N,N,46.9,9.9,N,N,20.7,8.3,N,N,10.6,5.9,N,N,9.3,6.8,N,N,1.5,2.2,N,N,4513,474,32500,5153,66.5,7.1,35737,8095,4.0,2.4,54897,12578,0.0,0.7,-,**,17.3,4.5,24536,7234,0.0,0.7,-,**,6.8,5.0,23780,24941,5.5,4.3,12663,12421,21.5,7.5,42872,18949,53.0,8.3,31074,5416,34.8,(X),(X),(X),43.6,(X),(X),(X),27.3,(X),(X),(X)
1400000US36047016100,36047016100,"Census Tract 161, Kings County, New York",1432,88,142167,23215,89.9,4.2,133011,18350,40.4,7.8,35173,34375,16.4,5.4,16969,2631,3.7,2.5,7117,1733,2.7,2.4,3287,1998,9.8,3.8,38389,14422,691,115,158196,31311,6.9,5.5,N,N,27.5,10.3,N,N,46.6,10.9,N,N,9.6,5.9,N,N,5.5,4.6,N,N,3.9,4.4,N,N,3252,386,64315,10727,66.8,8.4,68066,10193,17.0,6.9,66570,46466,0.3,0.4,N,N,7.3,4.4,68663,27864,0.0,1.0,-,**,5.4,4.8,22802,18865,3.2,2.0,28223,17837,13.4,5.6,32501,11455,59.9,8.5,71453,11356,24.7,(X),(X),(X),25.6,(X),(X),(X),21.9,(X),(X),(X)
1400000US36047016200,36047016200,"Census Tract 162, Kings County, New York",1125,51,94832,10476,87.6,5.4,96978,12010,26.0,6.8,13059,15280,19.3,7.0,16572,3348,2.1,2.9,11842,2047,1.3,1.6,10453,7772,10.4,5.7,26967,9566,637,110,115280,14406,4.9,4.1,N,N,27.6,13.8,N,N,54.6,15.1,N,N,8.8,8.2,N,N,2.7,3.0,N,N,1.4,2.1,N,N,2655,387,40366,5739,59.0,12.6,44497,7206,3.7,3.4,60415,27292,0.0,1.2,-,**,25.0,10.8,35053,13917,0.8,1.4,N,N,8.5,7.0,29978,18738,2.9,2.7,N,N,11.6,8.1,20970,6034,57.4,12.4,45019,7441,22.5,(X),(X),(X),27.0,(X),(X),(X),18.4,(X),(X),(X)
1400000US36047016300,36047016300,"Census Tract 163, Kings County, New York",1367,85,112371,13562,91.5,5.2,111562,13385,23.8,5.8,15630,6594,15.1,5.0,17245,3353,1.2,1.5,11953,3282,1.5,1.6,4165,3561,7.2,4.4,35309,16694,733,107,141598,21060,5.7,6.1,N,N,22.1,9.3,N,N,53.8,10.5,N,N,14.9,8.9,N,N,2.7,3.0,N,N,0.8,1.7,N,N,3247,304,47984,6072,60.7,6.4,61106,8214,25.3,6.0,29051,6149,0.0,1.0,-,**,6.7,3.4,35905,22169,0.0,1.0,-,**,3.0,2.6,20954,19148,4.3,2.5,11452,12810,9.9,4.9,18792,10580,56.1,6.7,64210,8237,32.6,(X),(X),(X),36.2,(X),(X),(X),26.6,(X),(X),(X)
1400000US36047016400,36047016400,"Census Tract 164, Kings County, New York",196,74,81983,24752,100.0,15.2,79960,24061,16.3,14.2,7984,2240,0.0,15.2,-,**,2.6,4.1,8780,34,0.0,15.2,-,**,0.0,15.2,-,**,196,74,80748,25473,0.0,15.2,N,N,51.5,25.6,N,N,44.4,27.2,N,N,4.1,6.7,N,N,0.0,15.2,N,N,0.0,15.2,N,N,789,340,21437,8871,54.4,25.1,24576,10597,34.9,30.4,13757,11060,0.0,4.0,-,**,5.2,3.8,24220,2948,0.0,4.0,-,**,0.0,4.0,-,**,5.6,8.1,36227,11634,40.2,29.4,14212,6580,50.4,23.6,24776,11154,36.2,(X),(X),(X),36.2,(X),(X),(X),30.0,(X),(X),(X)
1400000US36047016500,36047016500,"Census Tract 165, Kings County, New York",2600,65,196023,46566,87.4,4.5,175854,28042,40.8,6.7,84127,92729,18.8,5.1,19234,2788,0.0,1.2,-,**,0.0,1.2,-,**,14.2,4.5,24221,10137,1228,185,280911,86552,3.1,2.9,138347,156300,21.5,7.9,273286,116170,71.7,8.8,292005,114629,3.7,3.5,230213,140663,0.0,2.6,-,**,0.0,2.6,-,**,5295,413,96498,21119,79.5,6.8,92222,15609,3.8,2.5,71999,61002,0.0,0.6,-,**,6.9,3.2,86297,53067,0.0,0.6,-,**,2.4,2.3,102717,52430,7.4,5.4,162728,160598,6.9,4.2,57250,31635,75.6,7.2,95456,16553,26.3,(X),(X),(X),22.9,(X),(X),(X),21.4,(X),(X),(X)
1400000US36047016600,36047016600,"Census Tract 166, Kings County, New York",724,64,99419,20610,75.1,7.3,96985,18109,31.2,9.6,12070,5338,41.3,8.3,19582,2228,2.3,2.6,5535,2545,0.0,4.4,-,**,28.3,8.7,47989,39562,571,78,110248,25766,20.5,7.8,38556,8281,26.8,9.4,93184,55642,27.8,8.1,157526,58501,11.0,7.7,109438,29602,7.7,5.1,129950,24084,6.1,5.6,186414,23017,2072,285,34809,6669,96.6,2.6,34686,6839,0.7,1.1,N,N,0.0,1.6,-,**,1.1,1.7,N,N,0.0,1.6,-,**,0.3,0.4,N,N,1.4,1.6,19764,24475,8.8,7.2,14353,9705,88.1,8.1,36746,7304,43.6,(X),(X),(X),47.8,(X),(X),(X),33.3,(X),(X),(X)
1400000US36047016700,36047016700,"Census Tract 167, Kings County, New York",2117,137,124916,20486,85.8,5.4,127864,22728,39.0,8.5,13964,4556,16.3,5.3,17523,3350,3.4,2.6,8561,2965,0.6,1.0,12954,13,10.2,3.3,44089,24112,1101,185,156151,34018,12.4,6.1,N,N,40.7,13.3,N,N,37.5,11.9,N,N,7.5,5.5,N,N,0.7,1.2,N,N,1.1,1.8,N,N,4910,571,54880,7015,79.4,8.1,59059,8524,2.0,1.4,47077,38807,0.0,0.7,-,**,6.4,4.7,62886,57570,0.0,0.7,-,**,9.2,7.0,18829,11244,3.1,2.1,43296,31294,14.1,6.9,23211,10153,74.3,8.0,60926,9135,23.5,(X),(X),(X),18.8,(X),(X),(X),17.1,(X),(X),(X)
1400000US36047016800,36047016800,"Census Tract 168, Kings County, New York",637,73,94720,13721,62.3,9.9,121257,19973,31.7,11.2,7625,4169,47.4,10.3,18821,2604,1.4,1.6,5767,4234,0.8,1.2,6020,35,34.7,11.1,19018,7452,402,75,120600,21236,20.1,11.3,N,N,31.8,12.1,N,N,26.1,11.9,N,N,10.7,10.5,N,N,9.5,6.5,N,N,1.7,3.2,N,N,1571,195,39334,5571,75.2,10.1,44417,6416,5.3,6.2,N,N,0.0,2.0,-,**,14.1,8.5,28280,14709,0.0,2.0,-,**,2.7,3.2,51905,23960,2.7,2.7,-,**,1.9,2.9,N,N,75.2,10.1,44417,6416,31.7,(X),(X),(X),28.6,(X),(X),(X),21.4,(X),(X),(X)
1400000US36047016900,36047016900,"Census Tract 169, Kings County, New York",2168,98,86439,15312,77.9,6.2,101357,16319,24.3,7.3,9712,5241,18.4,5.4,12398,1813,7.1,3.5,10283,3235,2.8,2.6,4662,3677,4.1,3.0,20868,4828,1344,180,103071,24488,26.3,10.6,10163,7159,24.3,10.2,63424,15980,37.0,10.9,192963,28463,7.5,6.1,105484,40535,4.8,3.9,117437,64493,0.0,2.4,-,**,4771,434,40051,7437,65.3,9.6,52758,8817,5.4,3.4,22327,5855,0.0,0.7,-,**,17.4,7.3,16207,9628,0.0,0.7,-,**,9.3,7.4,12695,8919,2.5,2.5,15176,10648,23.8,7.6,18014,8439,54.2,8.4,58961,7721,22.8,(X),(X),(X),22.1,(X),(X),(X),18.2,(X),(X),(X)
1400000US36047017000,36047017000,"Census Tract 170, Kings County, New York",1168,80,80351,14644,75.0,7.0,87089,16100,29.2,6.6,12489,4974,34.8,7.4,18242,2497,8.5,4.5,15325,8224,0.7,1.0,2475,24,13.6,4.9,19825,11102,867,99,89854,15959,18.0,7.7,43290,16080,30.0,9.2,55498,11602,20.9,8.6,111492,28954,15.7,7.4,76145,14466,9.2,5.3,183594,54962,6.2,4.4,212913,70867,3698,492,26840,4561,57.7,9.6,32492,5696,0.0,0.9,-,**,0.0,0.9,-,**,36.2,9.2,19938,6131,0.0,0.9,-,**,6.1,6.7,14271,4507,0.0,0.9,-,**,12.8,7.6,28479,15849,50.9,8.5,31337,5578,59.5,(X),(X),(X),62.6,(X),(X),(X),45.4,(X),(X),(X)
1400000US36047017100,36047017100,"Census Tract 171, Kings County, New York",1576,78,123352,17733,86.7,4.8,124179,19701,38.5,8.3,11105,4095,21.2,5.0,19120,4033,2.8,2.9,13670,10082,2.5,2.3,3138,1394,15.2,4.9,29374,9184,976,136,144875,19746,12.4,6.0,N,N,29.1,9.4,N,N,45.7,9.8,N,N,4.0,3.9,N,N,7.7,5.9,N,N,1.1,1.6,N,N,3862,303,51349,6658,87.4,4.8,52355,7467,2.2,1.6,93053,38587,0.9,1.3,13624,2900,6.6,3.6,41212,17518,0.0,0.8,-,**,0.6,0.6,60680,38627,2.4,1.8,14521,20177,4.5,2.3,30454,12733,83.8,5.2,53254,7969,26.4,(X),(X),(X),28.2,(X),(X),(X),18.1,(X),(X),(X)
1400000US36047017200,36047017200,"Census Tract 172, Kings County, New York",1081,101,102161,34020,79.3,10.0,101995,41042,28.8,9.8,22978,15938,36.2,7.5,16946,2327,2.9,3.6,15123,5473,0.8,1.3,1489,23,23.1,9.9,31364,10728,830,157,118761,44709,8.6,6.3,71014,20451,33.9,11.6,154230,123768,27.1,11.2,109631,23236,21.2,8.7,93285,22737,9.3,8.0,118258,40496,0.0,3.8,-,**,3269,560,34913,11984,51.2,13.8,48521,21729,7.1,8.1,18106,4740,0.0,1.0,-,**,33.7,12.1,21762,6801,0.0,1.0,-,**,7.9,8.1,17971,13122,0.0,1.0,-,**,14.4,8.8,20201,9176,45.7,12.5,51308,24341,40.7,(X),(X),(X),42.0,(X),(X),(X),34.3,(X),(X),(X)
1400000US36047017400,36047017400,"Census Tract 174, Kings County, New York",738,47,91587,14785,79.3,6.9,95196,17063,27.0,9.9,17962,11673,26.3,7.7,20161,4282,7.9,4.5,7659,2465,6.5,5.4,4235,1902,14.4,6.7,25413,15640,604,71,93013,18608,21.5,8.1,N,N,36.1,12.9,N,N,30.3,11.3,N,N,9.1,7.2,N,N,1.7,2.0,N,N,1.3,1.9,N,N,1981,204,34662,6454,56.8,10.0,39366,11267,0.0,1.6,-,**,0.0,1.6,-,**,38.0,9.2,25466,6154,0.0,1.6,-,**,3.3,3.5,58278,54624,1.9,2.2,37197,9973,8.8,8.4,18597,13813,50.4,10.2,42321,10732,44.0,(X),(X),(X),41.4,(X),(X),(X),35.0,(X),(X),(X)
1400000US36047017500,36047017500,"Census Tract 175, Kings County, New York",0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
1400000US36047017600,36047017600,"Census Tract 176, Kings County, New York",789,77,62669,10749,67.3,8.5,74030,12232,27.8,8.1,8155,4117,34.3,7.6,16285,3363,9.0,6.1,8514,2161,5.3,3.6,2740,2099,14.3,5.9,17672,5833,453,82,79072,12964,16.3,7.9,51868,15292,38.2,10.3,53917,9100,12.1,5.7,133804,58759,19.4,9.3,72316,28810,8.8,7.8,152658,41861,5.1,4.1,122791,36998,1990,301,25836,3575,56.6,8.7,27020,4145,0.7,0.8,38957,26744,0.0,1.6,-,**,35.1,8.6,24660,6657,0.0,1.6,-,**,5.9,6.2,21257,7757,1.7,1.3,21182,17941,9.8,6.5,20530,5621,54.4,8.6,27383,4270,44.0,(X),(X),(X),44.8,(X),(X),(X),38.6,(X),(X),(X)
1400000US36047017700,36047017700,"Census Tract 177, Kings County, New York",0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
1400000US36047017800,36047017800,"Census Tract 178, Kings County, New York",795,60,67067,11699,78.0,7.5,73771,13461,32.8,9.4,8003,5542,28.7,7.7,15614,3163,5.3,3.2,9150,850,3.9,2.7,2739,1281,10.4,5.8,15276,6575,595,74,77516,15065,14.8,8.0,N,N,30.1,11.7,N,N,24.0,9.9,N,N,11.6,7.5,N,N,17.3,10.1,N,N,2.2,2.7,N,N,2578,318,22200,3514,49.9,9.9,27554,5668,2.3,2.0,22114,12308,0.2,0.3,N,N,33.7,7.3,17316,4978,0.0,1.3,-,**,8.5,6.1,6250,2512,5.4,4.3,25274,14533,16.1,7.0,10015,3795,44.8,10.2,29667,6313,47.2,(X),(X),(X),47.2,(X),(X),(X),46.0,(X),(X),(X)
1400000US36047017900,36047017900,"Census Tract 179, Kings County, New York",1512,75,83510,9954,72.9,5.3,97659,13910,17.4,4.6,9833,3608,29.3,6.7,13342,2354,10.1,3.9,10028,1706,3.5,2.5,12089,14914,17.3,5.7,20674,5059,892,102,78067,11503,20.0,6.8,N,N,33.6,10.0,N,N,12.2,5.6,N,N,30.9,11.9,N,N,1.7,2.3,N,N,1.6,2.7,N,N,4176,331,32284,3987,23.4,5.1,53109,9400,64.7,5.4,24773,4570,0.1,0.2,N,N,3.8,1.8,56535,25240,0.0,0.8,-,**,5.3,3.5,9977,5589,2.7,1.7,42042,18271,16.5,5.2,18240,6294,18.2,4.7,61131,10629,35.1,(X),(X),(X),32.0,(X),(X),(X),31.5,(X),(X),(X)
1400000US36047018000,36047018000,"Census Tract 180, Kings County, New York",957,114,58964,16578,65.2,10.1,66212,23117,32.5,9.5,16073,11439,30.1,9.1,14501,3357,12.4,6.9,7595,2599,14.5,7.7,4201,2626,16.4,6.5,17698,6926,679,130,63763,23350,28.4,11.8,N,N,44.2,14.1,N,N,11.2,8.0,N,N,13.0,6.8,N,N,0.0,4.7,N,N,3.2,5.0,N,N,2907,548,19900,6493,63.8,13.8,20458,6654,0.0,1.1,-,**,0.3,0.6,N,N,28.5,12.3,20452,17827,0.0,1.1,-,**,7.3,8.7,11647,11158,0.0,1.1,-,**,18.3,10.7,12526,8083,52.9,13.9,21983,7784,45.8,(X),(X),(X),47.6,(X),(X),(X),35.4,(X),(X),(X)
1400000US36047018100,36047018100,"Census Tract 181, Kings County, New York",2039,181,135732,26032,88.9,4.5,141220,30000,32.1,7.0,13576,6196,17.5,6.6,16563,3282,2.6,3.2,3545,2870,0.7,1.0,22736,19,5.0,3.6,43925,30403,730,152,197541,63853,8.8,7.0,N,N,32.6,15.1,N,N,45.3,13.6,N,N,3.8,6.4,N,N,1.9,3.1,N,N,7.5,8.8,N,N,3607,401,76961,15184,59.8,9.2,86569,19818,24.5,8.7,62345,33825,0.0,0.9,-,**,8.8,6.5,85552,92367,0.0,0.9,-,**,2.3,2.7,N,N,4.7,3.3,51767,23055,7.4,3.3,44964,16066,55.1,9.3,90589,21830,18.3,(X),(X),(X),33.8,(X),(X),(X),18.5,(X),(X),(X)
1400000US36047018200,36047018200,"Census Tract 182, Kings County, New York",1007,97,53195,8139,77.6,7.3,56607,9037,27.3,8.6,4140,2201,21.7,8.0,17771,2663,4.3,4.0,10758,2202,5.1,4.7,2196,556,16.0,5.9,16484,8832,759,94,49161,8671,21.3,8.2,27273,6937,30.7,10.6,44996,13011,23.2,9.7,56831,19676,10.4,8.1,52695,11033,10.4,6.4,82653,25464,4.0,4.1,57200,15227,3046,414,18028,3093,33.5,9.2,26391,6248,1.0,1.6,29526,2711,0.0,1.1,-,**,57.1,9.3,14052,3362,0.0,1.1,-,**,8.0,10.5,10767,6810,0.4,0.5,N,N,18.9,10.3,13372,4111,22.6,7.0,31776,6643,43.4,(X),(X),(X),46.1,(X),(X),(X),40.4,(X),(X),(X)
1400000US36047018300,36047018300,"Census Tract 183, Kings County, New York",1262,106,130860,21432,91.3,3.9,130307,21784,39.5,9.9,13796,6188,12.6,5.2,19824,3846,2.4,3.4,9470,5,1.4,1.6,4611,609,7.4,4.6,29298,18204,732,138,151299,33785,8.9,6.1,N,N,14.1,7.2,N,N,58.3,11.2,N,N,15.0,10.7,N,N,2.0,2.5,N,N,1.6,2.4,N,N,2757,374,59958,8296,51.5,9.6,64874,9397,24.2,8.1,43878,13892,0.3,0.5,N,N,10.6,4.3,80681,21389,0.0,1.2,-,**,8.3,5.2,33783,14936,5.1,2.5,89103,61282,14.4,7.8,43036,17483,46.6,10.3,64703,10134,21.2,(X),(X),(X),22.7,(X),(X),(X),17.3,(X),(X),(X)
1400000US36047018400,36047018400,"Census Tract 184, Kings County, New York",761,68,81653,14269,64.4,8.9,96222,19474,36.4,9.2,5649,1702,54.1,9.2,18986,3306,5.7,3.5,10991,6384,2.8,2.4,3181,751,29.8,8.7,15863,4818,507,77,103691,19878,25.6,11.5,30510,8467,29.0,10.9,89194,19014,20.5,8.0,171919,58167,12.8,7.4,128691,35940,6.1,4.9,192274,130368,5.9,5.7,109630,6536,2056,275,31462,4351,57.8,7.1,31617,4631,2.0,3.2,N,N,0.0,1.6,-,**,39.8,6.9,32617,9025,0.0,1.6,-,**,0.0,1.6,-,**,0.4,0.6,-,**,2.5,1.9,11676,10908,56.3,7.5,31949,4740,34.3,(X),(X),(X),40.0,(X),(X),(X),30.6,(X),(X),(X)
1400000US36047018501,36047018501,"Census Tract 185.01, Kings County, New York",1579,100,35271,5699,55.5,9.2,46426,9836,3.6,3.6,247,262,25.8,6.6,10751,1486,19.0,6.3,9105,1412,18.2,6.8,4684,1350,12.1,5.6,21830,7421,1164,134,36116,7327,32.7,9.8,11596,3185,47.2,10.8,31433,9076,15.2,7.5,83672,21535,4.9,3.4,97458,39265,0.0,2.8,-,**,0.0,2.8,-,**,4148,423,14273,2050,14.4,5.1,25098,8346,61.5,7.7,13829,2751,0.6,0.9,N,N,7.2,5.4,9174,6274,0.0,0.8,-,**,14.4,6.6,9715,2510,1.9,1.3,N,N,27.0,6.7,9739,2446,6.4,3.7,39050,11168,38.1,(X),(X),(X),35.8,(X),(X),(X),31.3,(X),(X),(X)
1400000US36047018600,36047018600,"Census Tract 186, Kings County, New York",699,48,88304,12713,77.4,10.0,90593,14732,29.0,10.4,23772,12884,37.2,11.3,16903,3233,1.7,1.8,7667,8053,4.3,4.3,2907,928,19.6,9.6,16924,6188,540,78,96525,13228,15.9,9.9,N,N,38.9,12.1,N,N,26.9,10.2,N,N,3.3,3.0,N,N,9.3,5.7,N,N,5.7,7.4,N,N,1969,216,31939,3656,74.4,5.4,33077,4610,1.3,1.6,N,N,0.0,1.6,-,**,24.3,5.2,28447,8088,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,7.8,8.2,17060,7213,66.6,8.7,34945,4712,49.9,(X),(X),(X),51.5,(X),(X),(X),38.6,(X),(X),(X)
1400000US36047018700,36047018700,"Census Tract 187, Kings County, New York",587,57,111626,15612,92.7,5.0,105037,16003,35.8,11.6,19902,15651,15.2,7.3,14646,3503,2.7,3.3,12956,6924,0.0,5.4,-,**,7.8,5.9,41324,26677,326,80,131210,22145,3.7,5.2,N,N,25.8,14.0,N,N,55.2,16.1,N,N,11.3,13.2,N,N,4.0,4.9,N,N,0.0,9.5,N,N,1616,242,41563,7021,55.6,12.4,51294,11307,22.6,12.7,26019,12174,0.0,2.0,-,**,5.1,4.3,59334,14437,0.0,2.0,-,**,8.4,8.6,42090,10514,8.3,8.7,7269,5669,21.5,13.1,26399,11564,42.5,10.2,62075,11566,47.0,(X),(X),(X),49.4,(X),(X),(X),39.0,(X),(X),(X)
1400000US36047018800,36047018800,"Census Tract 188, Kings County, New York",1028,52,82355,10125,84.6,5.4,82625,12878,26.6,7.1,14251,12541,25.3,7.7,16630,2131,1.6,2.0,7344,1989,0.4,0.6,2450,68,9.6,4.2,24127,8182,788,90,88676,11658,14.3,5.6,N,N,35.3,12.1,N,N,29.6,9.6,N,N,10.7,6.7,N,N,8.8,6.9,N,N,1.4,1.6,N,N,3188,312,27804,3606,59.2,9.2,33720,4602,0.6,0.7,N,N,0.0,1.0,-,**,37.7,9.1,18761,6142,0.0,1.0,-,**,0.7,0.8,25196,11778,1.7,2.3,N,N,3.3,2.5,36139,12786,56.8,8.6,33360,4608,49.4,(X),(X),(X),44.4,(X),(X),(X),31.7,(X),(X),(X)
1400000US36047019000,36047019000,"Census Tract 190, Kings County, New York",1665,80,53158,6602,83.8,5.1,54689,6495,14.0,5.6,6889,2908,19.4,5.9,17789,4065,1.8,1.5,10530,6357,2.3,2.8,2631,480,9.7,3.8,15165,10099,1280,133,56522,7862,12.3,6.5,20573,11953,40.4,9.3,44889,8365,22.8,8.9,65124,14190,8.9,5.4,89460,27927,7.7,5.2,74427,25377,7.9,6.7,92892,44049,5398,562,17214,2616,46.0,9.4,22908,3688,1.0,1.2,19569,19694,3.4,4.7,9294,5743,33.2,6.1,14298,4691,0.0,0.6,-,**,16.2,8.2,8763,4139,0.2,0.3,-,**,29.2,7.5,10313,2888,36.9,7.6,25554,3951,33.9,(X),(X),(X),36.6,(X),(X),(X),20.6,(X),(X),(X)
1400000US36047019100,36047019100,"Census Tract 191, Kings County, New York",939,119,79159,13999,79.6,9.9,85363,12886,26.8,9.7,14695,8924,13.2,7.9,16945,4024,2.6,2.7,4704,865,7.2,3.8,3554,3443,19.3,9.4,15716,5469,470,129,86586,20114,21.7,15.6,30405,20318,34.3,15.0,101920,49819,28.1,12.0,112802,28984,6.2,6.0,101445,24007,0.0,6.7,-,**,9.8,9.6,72896,58822,2779,496,27417,5135,42.2,9.4,37574,8537,29.4,8.6,21677,5278,0.0,1.2,-,**,1.8,1.3,20150,18207,0.0,1.2,-,**,20.1,11.2,10328,8515,6.5,4.7,42346,34589,27.8,11.2,14505,6811,36.8,9.3,39290,9572,55.8,(X),(X),(X),59.8,(X),(X),(X),45.4,(X),(X),(X)
1400000US36047019200,36047019200,"Census Tract 192, Kings County, New York",765,86,53885,11754,82.6,7.4,58096,12378,11.0,6.2,6489,4515,17.3,7.2,17344,3769,4.4,3.5,8932,3847,7.5,4.9,5665,1865,6.9,4.0,15226,9365,611,87,56756,13640,14.4,7.8,19760,8582,32.9,8.9,30950,10358,26.0,9.2,55010,16628,12.3,7.0,96392,46551,5.7,4.4,128326,91667,8.7,7.8,117936,76671,3015,381,14395,2570,62.7,10.0,14987,3646,1.1,1.6,29388,12080,0.0,1.1,-,**,29.2,9.0,14132,4178,0.0,1.1,-,**,7.0,5.3,7773,4391,0.0,1.1,-,**,13.9,7.5,8022,3187,55.8,11.5,15812,3928,40.1,(X),(X),(X),48.8,(X),(X),(X),25.5,(X),(X),(X)
1400000US36047019300,36047019300,"Census Tract 193, Kings County, New York",2061,120,61478,7598,60.8,6.5,73241,9743,12.8,4.9,4819,3688,37.3,5.6,15616,1791,5.6,3.3,8852,1127,2.1,2.0,4344,4286,25.5,5.8,34347,15819,790,155,81942,15155,22.7,8.5,N,N,38.1,12.0,N,N,26.6,11.4,N,N,6.7,5.9,N,N,1.9,3.0,N,N,4.1,5.9,N,N,5636,479,24132,2987,43.9,4.5,15001,4145,40.5,4.6,34974,5823,0.2,0.5,N,N,6.6,2.4,13182,8614,0.0,0.6,-,**,3.2,2.1,22063,10066,5.6,3.8,32461,22614,14.5,4.6,29007,6788,37.8,4.6,11851,4039,42.1,(X),(X),(X),43.5,(X),(X),(X),46.9,(X),(X),(X)
